0,1,2,3,4,5,6,7,8,9,10,11,12,13
4119.615,4354.487,4240.513,4263.077,4070.385,4242.692,4295.513,4274.615,4225.513,4251.026,4223.846,4225.0,4239.359,4212.179
4111.154,4332.179,4231.795,4251.538,4061.154,4250.769,4324.359,4306.667,4233.333,4255.897,4226.026,4225.769,4235.0,4215.0
4132.051,4336.538,4243.718,4260.641,4078.205,4244.487,4258.077,4255.385,4225.256,4265.256,4240.128,4241.41,4242.564,4236.282
4151.154,4347.308,4257.436,4275.128,4110.128,4232.821,4211.538,4192.179,4217.051,4274.103,4250.0,4255.769,4263.333,4247.308
4133.846,4323.462,4249.615,4258.718,4103.59,4228.974,4230.385,4206.154,4217.179,4262.179,4234.359,4243.718,4263.333,4232.692
4126.667,4316.41,4253.718,4255.641,4098.205,4233.974,4224.615,4240.385,4224.615,4264.744,4229.487,4241.795,4257.692,4228.718
4137.436,4329.872,4266.667,4275.0,4113.974,4233.718,4208.462,4225.769,4227.821,4284.103,4235.128,4258.462,4263.846,4237.308
4122.051,4316.923,4257.051,4271.282,4115.897,4231.026,4227.949,4212.949,4222.564,4277.692,4226.923,4256.41,4267.308,4237.692
4105.897,4303.718,4245.128,4260.897,4124.231,4238.077,4245.0,4245.769,4228.077,4265.769,4223.59,4249.615,4274.231,4242.692
4113.462,4302.436,4244.231,4261.795,4141.282,4246.923,4253.205,4251.41,4226.026,4257.821,4217.436,4245.513,4281.923,4248.462
4120.128,4297.564,4247.051,4262.564,4143.077,4247.692,4264.487,4227.821,4211.154,4245.0,4200.385,4239.103,4283.974,4249.231
4124.744,4298.59,4258.205,4270.385,4144.487,4241.795,4261.538,4263.974,4226.795,4254.103,4206.026,4250.128,4291.538,4259.872
4125.385,4296.154,4263.718,4275.128,4156.667,4238.718,4260.513,4295.385,4243.333,4271.282,4216.923,4263.205,4304.103,4267.051
4117.692,4290.513,4254.872,4266.923,4171.41,4240.513,4253.333,4251.923,4229.231,4270.897,4209.487,4261.538,4310.0,4262.821
4113.205,4293.462,4252.692,4266.923,4181.154,4240.897,4231.282,4214.231,4223.077,4268.59,4209.615,4260.897,4306.538,4264.231
4107.308,4282.949,4251.795,4262.436,4181.795,4246.154,4222.179,4228.718,4232.051,4262.564,4209.615,4257.564,4294.103,4262.564
4104.231,4265.513,4243.846,4248.846,4186.026,4254.103,4233.205,4237.692,4224.359,4246.026,4194.615,4244.615,4284.103,4254.231
4118.333,4276.923,4251.41,4260.256,4189.872,4244.231,4242.692,4226.154,4215.641,4249.487,4193.333,4249.103,4295.256,4262.436
4128.462,4293.333,4265.769,4280.385,4180.641,4235.897,4262.692,4248.333,4225.128,4266.41,4209.744,4274.103,4308.462,4285.513
4120.256,4295.513,4266.795,4282.564,4181.667,4253.462,4295.385,4279.359,4232.692,4270.128,4220.0,4285.641,4314.744,4299.487
4112.692,4305.641,4264.487,4286.154,4200.385,4264.744,4292.692,4260.256,4236.282,4272.949,4222.179,4279.744,4327.821,4302.308
4110.897,4312.179,4266.282,4291.282,4217.308,4263.333,4260.641,4234.487,4240.513,4283.462,4226.41,4278.462,4340.385,4306.538
4112.821,4306.795,4263.718,4284.487,4225.385,4267.308,4256.923,4257.051,4241.923,4287.308,4222.564,4282.436,4340.0,4310.256
4112.436,4297.949,4256.667,4278.846,4215.385,4266.923,4285.256,4280.128,4243.333,4270.513,4210.256,4273.718,4327.179,4303.462
4106.795,4284.359,4251.154,4277.179,4202.692,4260.256,4281.026,4268.974,4239.359,4249.359,4205.769,4261.154,4312.692,4291.923
4115.256,4282.949,4252.692,4279.359,4220.897,4255.641,4233.462,4240.0,4229.231,4253.718,4215.385,4264.359,4314.487,4298.077
4121.154,4285.641,4250.641,4274.231,4234.872,4246.41,4207.179,4210.769,4222.179,4261.538,4218.59,4265.0,4324.615,4301.026
4096.795,4259.872,4235.0,4244.615,4210.769,4238.718,4232.308,4226.154,4224.359,4241.41,4203.205,4246.923,4312.179,4276.026
4080.769,4236.923,4231.282,4227.821,4198.077,4242.564,4257.564,4268.59,4229.615,4227.949,4197.692,4236.923,4300.385,4262.179
4102.564,4255.0,4243.846,4249.103,4221.026,4246.538,4247.821,4256.923,4228.205,4242.564,4206.795,4246.026,4318.205,4276.282
4122.308,4273.59,4242.308,4261.923,4239.487,4247.051,4242.949,4224.231,4223.974,4251.41,4206.154,4246.795,4328.974,4287.179
4125.0,4267.436,4230.769,4254.487,4234.615,4245.256,4252.692,4233.974,4229.231,4248.59,4205.897,4237.821,4322.564,4287.308
4122.949,4262.179,4227.564,4253.59,4233.846,4244.615,4252.308,4236.667,4230.385,4242.436,4212.564,4232.821,4322.436,4282.308
4109.615,4254.487,4230.128,4250.256,4241.795,4257.692,4247.692,4216.667,4216.41,4225.128,4211.41,4226.795,4318.59,4273.462
4100.128,4248.59,4237.051,4244.744,4239.744,4262.308,4256.538,4233.846,4216.538,4214.744,4217.179,4226.154,4313.333,4275.641
4109.744,4259.359,4249.872,4255.513,4229.359,4243.333,4269.359,4269.615,4233.718,4229.872,4245.769,4238.846,4326.795,4287.308
4111.282,4275.513,4254.744,4268.205,4222.564,4235.256,4256.154,4259.487,4234.872,4249.744,4267.564,4247.564,4338.333,4284.103
4083.077,4268.718,4244.359,4260.128,4214.744,4247.821,4239.487,4241.154,4228.205,4250.513,4267.564,4240.256,4325.897,4266.026
4052.564,4240.641,4230.513,4238.846,4198.462,4246.026,4261.667,4288.718,4235.513,4235.513,4262.564,4228.59,4305.128,4251.795
4047.051,4230.256,4223.205,4232.051,4199.231,4236.282,4279.744,4312.051,4235.641,4222.436,4264.103,4225.769,4293.718,4245.256
4053.462,4246.282,4221.667,4239.359,4225.256,4245.0,4238.462,4222.179,4213.077,4217.949,4271.154,4223.974,4290.256,4232.308
4051.026,4253.077,4215.513,4236.026,4244.231,4249.615,4191.923,4153.59,4192.436,4206.795,4268.077,4210.256,4283.462,4213.205
4044.359,4238.846,4208.077,4226.282,4245.385,4238.077,4205.513,4202.692,4197.179,4203.333,4263.974,4201.026,4278.205,4208.974
4048.718,4232.821,4213.59,4227.308,4248.462,4238.462,4242.564,4263.974,4220.0,4230.641,4283.205,4215.256,4286.795,4220.128
4054.231,4232.564,4220.385,4231.41,4242.949,4245.641,4247.692,4262.949,4230.256,4248.077,4301.282,4224.359,4290.897,4219.744
4050.0,4223.205,4215.641,4232.308,4215.897,4238.333,4241.667,4250.769,4222.564,4230.641,4296.282,4210.256,4276.026,4208.462
4047.436,4223.846,4210.897,4231.923,4218.59,4235.128,4245.513,4251.282,4218.333,4220.769,4295.897,4201.538,4268.718,4207.692
4055.0,4235.385,4214.103,4229.359,4255.769,4244.615,4240.128,4242.692,4218.974,4232.821,4306.795,4206.795,4277.436,4214.487
4064.359,4233.974,4215.897,4228.59,4258.462,4246.154,4237.564,4234.231,4212.051,4229.359,4304.615,4208.333,4279.744,4208.718
4059.744,4215.0,4207.564,4222.564,4228.077,4236.923,4245.769,4242.692,4207.821,4204.487,4293.846,4197.821,4261.282,4191.795
4041.282,4200.641,4194.103,4211.923,4228.077,4230.769,4224.487,4237.436,4209.231,4194.615,4290.256,4182.436,4241.923,4182.179
4030.385,4210.513,4196.667,4216.795,4247.436,4224.872,4192.308,4211.667,4205.641,4211.795,4303.974,4184.872,4248.974,4187.564
