0,1,2,3,4,5,6,7,8,9,10,11,12,13
4218.462,4207.051,4214.615,4205.0,4202.949,4195.513,4193.205,4182.308,4186.41,4191.026,4199.231,4216.41,4204.744,4216.026
4205.256,4202.821,4206.154,4198.59,4201.538,4193.718,4189.744,4184.615,4190.128,4182.564,4187.308,4197.051,4196.282,4204.103
4180.513,4187.308,4182.692,4184.744,4195.385,4199.231,4192.179,4192.949,4193.974,4180.385,4173.462,4172.051,4185.0,4181.795
4164.744,4174.744,4165.128,4174.359,4191.538,4199.359,4196.026,4194.359,4202.692,4190.128,4173.974,4167.308,4180.256,4166.923
4164.744,4174.487,4170.641,4171.026,4194.744,4196.667,4198.205,4194.744,4210.513,4200.128,4183.077,4178.846,4185.513,4170.769
4166.026,4183.846,4181.667,4176.923,4200.641,4201.667,4200.256,4207.436,4215.641,4210.128,4190.769,4189.103,4191.795,4183.333
4167.564,4191.41,4183.333,4183.462,4203.205,4212.436,4211.923,4214.487,4218.205,4213.59,4192.692,4193.205,4191.154,4184.103
4172.949,4186.923,4180.256,4177.564,4202.436,4213.974,4236.667,4215.385,4212.821,4203.718,4188.718,4191.154,4188.846,4175.513
4186.795,4184.872,4184.744,4176.41,4200.385,4197.564,4235.256,4223.462,4208.974,4204.359,4191.795,4192.692,4198.846,4184.487
4217.436,4204.487,4204.359,4194.744,4203.333,4187.949,4212.821,4223.462,4215.513,4222.692,4206.282,4212.564,4217.821,4209.744
4244.487,4227.821,4221.282,4213.205,4207.949,4194.231,4199.872,4205.128,4211.923,4219.744,4211.282,4228.718,4222.436,4223.846
4246.41,4233.205,4224.872,4219.103,4206.923,4190.897,4185.641,4183.846,4195.385,4193.462,4199.103,4221.538,4213.846,4221.795
4243.333,4228.59,4226.795,4221.667,4203.59,4176.538,4168.846,4169.103,4180.641,4178.333,4189.744,4212.821,4208.974,4222.821
4246.026,4226.795,4226.282,4220.385,4198.59,4172.949,4173.846,4167.179,4165.385,4167.436,4186.538,4212.949,4204.231,4223.846
4242.051,4226.795,4222.949,4215.769,4191.41,4177.436,4188.205,4174.359,4157.051,4152.949,4184.872,4210.256,4198.077,4216.154
4232.821,4215.513,4221.026,4207.821,4190.385,4179.487,4191.667,4180.897,4169.615,4158.846,4189.744,4209.231,4199.872,4210.513
4224.744,4197.949,4213.846,4197.308,4194.359,4187.436,4198.205,4195.769,4190.0,4184.872,4198.077,4214.872,4205.128,4211.923
4220.513,4198.077,4202.179,4196.154,4201.538,4202.051,4210.513,4224.744,4205.641,4209.359,4205.641,4217.051,4208.718,4208.974
4217.308,4205.641,4195.513,4199.103,4205.897,4208.462,4223.333,4236.282,4217.821,4220.897,4209.103,4212.436,4207.821,4200.769
4210.769,4199.615,4192.308,4193.974,4205.256,4204.487,4232.692,4223.59,4219.615,4216.923,4205.256,4206.795,4202.308,4200.769
4206.538,4197.436,4189.615,4191.538,4214.231,4207.051,4228.462,4225.641,4218.205,4212.692,4202.949,4207.051,4201.41,4205.897
4205.128,4205.256,4188.077,4193.974,4219.103,4211.026,4210.513,4229.359,4217.051,4212.436,4200.0,4203.205,4200.128,4202.308
4199.615,4204.615,4185.641,4192.308,4207.051,4200.897,4188.333,4204.487,4207.436,4196.026,4189.359,4187.564,4188.59,4192.949
4200.385,4200.0,4186.795,4192.051,4201.282,4191.282,4184.615,4187.308,4196.795,4177.051,4187.051,4180.513,4181.667,4192.436
4214.103,4201.026,4195.897,4194.744,4208.077,4197.436,4210.513,4196.154,4194.359,4181.282,4200.385,4190.256,4187.179,4203.974
4228.462,4207.564,4207.821,4199.872,4211.026,4200.641,4219.359,4198.846,4198.077,4194.231,4216.026,4204.231,4200.128,4218.59
4234.359,4211.795,4213.59,4208.333,4208.718,4188.462,4182.308,4193.59,4200.769,4196.282,4225.128,4211.538,4209.615,4227.179
4230.513,4208.59,4212.564,4208.974,4203.59,4187.949,4166.282,4189.615,4195.0,4189.103,4222.308,4208.077,4203.846,4226.667
4225.513,4210.897,4212.692,4203.846,4202.821,4198.205,4189.359,4182.436,4188.718,4191.154,4219.231,4208.333,4201.923,4228.846
4223.077,4212.051,4210.513,4200.128,4207.179,4192.821,4200.256,4190.513,4193.974,4202.692,4221.41,4213.718,4212.436,4235.128
4224.872,4202.436,4205.513,4194.872,4197.821,4189.744,4201.282,4207.436,4198.333,4205.897,4219.487,4209.872,4211.154,4235.513
4233.718,4205.513,4206.41,4197.051,4191.667,4204.103,4208.718,4213.974,4200.0,4206.154,4223.462,4209.103,4206.923,4233.718
4239.103,4211.923,4205.641,4201.154,4198.077,4205.256,4207.949,4221.41,4208.205,4208.333,4232.564,4214.487,4208.077,4232.051
4230.0,4194.103,4195.256,4187.564,4192.436,4192.564,4211.41,4224.487,4207.179,4196.795,4222.436,4198.974,4197.308,4223.333
4221.538,4182.308,4189.487,4176.026,4192.179,4196.41,4216.282,4211.154,4198.077,4185.0,4207.436,4180.769,4186.923,4217.179
4223.333,4192.308,4193.59,4182.564,4200.513,4201.41,4196.538,4201.667,4202.308,4194.872,4210.641,4188.333,4191.923,4215.641
4226.282,4192.051,4198.974,4185.513,4192.051,4194.103,4190.769,4206.667,4209.744,4206.282,4215.256,4195.897,4193.59,4211.282
4231.667,4189.231,4203.462,4182.308,4185.513,4189.744,4207.051,4203.718,4202.179,4201.538,4213.718,4193.462,4195.256,4213.846
4235.641,4203.59,4211.154,4190.256,4197.051,4185.0,4189.231,4196.41,4197.821,4201.538,4222.179,4203.846,4207.051,4225.385
4233.205,4215.385,4219.872,4201.667,4202.179,4183.333,4163.333,4198.333,4202.949,4214.359,4233.974,4218.205,4214.103,4229.231
4238.333,4218.333,4224.872,4205.641,4202.436,4187.436,4183.846,4199.359,4197.436,4215.128,4230.385,4221.41,4215.513,4226.41
4249.231,4216.154,4222.436,4205.256,4205.897,4185.513,4205.0,4191.026,4184.615,4194.231,4215.897,4216.923,4212.051,4224.231
4252.692,4213.59,4221.154,4204.615,4207.051,4185.897,4183.846,4179.359,4185.0,4188.077,4217.564,4214.231,4210.769,4226.667
4252.564,4218.718,4222.564,4206.026,4209.872,4194.231,4171.538,4173.462,4193.718,4207.436,4231.026,4216.538,4218.333,4231.923
4253.59,4217.179,4216.795,4205.0,4207.179,4198.59,4192.692,4176.538,4197.692,4213.59,4228.205,4213.846,4219.615,4227.436
4253.333,4208.846,4211.154,4202.179,4210.641,4202.436,4211.026,4196.667,4206.538,4211.923,4218.462,4208.59,4213.59,4220.0
4243.718,4205.256,4205.385,4198.333,4219.487,4207.564,4212.692,4215.513,4215.769,4217.692,4210.897,4200.256,4206.154,4214.103
4227.949,4200.0,4197.821,4189.744,4207.308,4202.692,4206.41,4220.769,4216.026,4213.205,4197.564,4190.385,4196.667,4203.205
4224.231,4191.795,4199.615,4183.333,4195.513,4202.692,4206.538,4230.128,4221.795,4212.564,4194.359,4188.718,4194.359,4199.103
