0,1,2,3,4,5,6,7,8,9,10,11,12,13
4197.051,4185.256,4191.026,4195.256,4190.0,4201.026,4220.0,4197.051,4187.051,4187.949,4192.949,4200.513,4187.949,4196.795
4205.641,4191.795,4197.436,4201.795,4191.923,4201.026,4214.103,4197.179,4188.59,4195.513,4196.923,4206.026,4195.513,4203.718
4223.718,4206.154,4212.564,4218.205,4206.667,4196.923,4199.231,4223.077,4216.026,4212.564,4212.821,4221.538,4211.026,4218.077
4210.513,4194.872,4204.615,4207.821,4196.026,4191.667,4197.821,4220.0,4209.872,4199.231,4206.154,4211.923,4195.385,4204.103
4192.051,4184.487,4189.744,4192.564,4184.744,4191.923,4204.487,4190.513,4180.641,4182.436,4193.077,4193.718,4183.333,4190.641
4196.667,4193.205,4190.897,4199.103,4196.026,4191.923,4205.128,4184.872,4176.154,4186.026,4196.282,4198.846,4195.641,4201.923
4203.205,4201.282,4199.103,4210.0,4205.128,4192.051,4204.231,4193.974,4185.128,4191.282,4201.026,4209.231,4200.641,4207.692
4200.641,4197.564,4198.974,4208.59,4197.949,4193.077,4202.179,4193.333,4185.256,4191.795,4196.923,4203.462,4191.923,4196.538
4200.641,4194.615,4194.487,4205.0,4192.308,4193.205,4200.256,4198.205,4183.59,4193.077,4193.718,4195.256,4187.051,4190.256
4201.795,4199.615,4193.974,4205.641,4196.795,4195.769,4198.077,4200.0,4186.538,4195.769,4196.026,4195.0,4188.59,4193.718
4200.897,4204.487,4197.949,4208.462,4204.744,4200.769,4192.564,4190.897,4193.462,4203.718,4199.487,4199.615,4193.846,4198.077
4202.949,4204.744,4200.641,4212.949,4210.897,4205.256,4199.744,4201.41,4206.41,4215.0,4202.564,4204.359,4200.385,4202.308
4203.205,4205.385,4200.897,4214.103,4211.026,4202.436,4205.641,4212.179,4213.205,4215.897,4202.436,4204.231,4202.564,4205.385
4197.692,4204.872,4199.615,4211.026,4208.59,4197.051,4200.0,4196.282,4205.513,4208.59,4198.205,4200.513,4197.821,4202.051
4197.179,4202.692,4198.718,4211.538,4208.846,4202.179,4203.59,4192.949,4204.744,4210.897,4199.615,4203.718,4196.026,4201.282
4201.538,4205.0,4199.359,4215.769,4206.667,4208.59,4216.538,4212.564,4213.205,4214.359,4205.769,4212.692,4201.026,4208.205
4202.692,4206.026,4200.769,4215.0,4201.538,4208.462,4227.051,4213.718,4207.564,4204.872,4205.513,4210.513,4199.615,4207.179
4202.821,4200.769,4200.641,4210.256,4202.436,4207.564,4218.077,4198.333,4195.128,4199.359,4203.59,4201.282,4195.513,4198.718
4206.795,4205.256,4202.308,4216.538,4211.154,4205.0,4193.462,4194.615,4199.103,4214.231,4214.487,4205.641,4208.205,4204.359
4211.026,4216.41,4205.385,4228.462,4220.897,4200.0,4185.897,4198.333,4206.538,4228.974,4226.154,4215.513,4225.128,4215.897
4206.026,4208.077,4198.333,4221.667,4214.103,4193.205,4199.487,4199.744,4194.744,4217.308,4216.538,4206.795,4215.128,4207.949
4199.103,4199.615,4192.051,4210.385,4203.974,4191.667,4201.026,4197.949,4186.154,4202.821,4205.513,4196.667,4199.103,4200.256
4200.128,4210.0,4198.462,4216.667,4212.051,4201.667,4193.333,4194.615,4198.077,4211.795,4210.256,4201.923,4205.641,4205.641
4200.0,4209.744,4198.846,4217.308,4215.385,4212.051,4207.179,4195.385,4203.077,4219.487,4211.026,4204.487,4210.0,4205.128
4202.949,4203.718,4196.538,4212.308,4209.359,4210.641,4220.385,4206.795,4203.333,4218.718,4211.154,4206.538,4209.103,4204.359
4215.641,4214.744,4209.744,4221.923,4217.051,4199.231,4207.051,4224.231,4220.385,4234.487,4226.282,4218.462,4221.154,4212.179
4220.897,4221.538,4218.077,4229.103,4223.974,4200.256,4203.077,4227.692,4228.974,4244.872,4231.667,4224.103,4225.897,4213.974
4208.59,4211.923,4205.641,4219.231,4212.308,4212.051,4222.051,4206.41,4207.821,4222.179,4211.538,4212.692,4207.692,4204.103
4196.538,4205.128,4195.641,4211.026,4203.462,4203.205,4211.795,4187.179,4187.179,4203.846,4196.026,4198.333,4190.769,4196.154
4191.795,4199.872,4195.256,4210.513,4205.769,4190.128,4189.231,4195.769,4193.077,4208.59,4194.359,4193.333,4187.949,4190.897
4181.538,4190.641,4192.179,4204.359,4201.538,4195.128,4203.59,4201.41,4197.179,4198.718,4184.103,4184.744,4182.436,4179.872
4178.846,4197.179,4191.538,4204.103,4205.513,4198.974,4210.641,4191.026,4191.154,4188.59,4180.897,4179.231,4184.359,4180.128
4193.077,4213.077,4197.564,4214.872,4217.179,4195.128,4194.103,4190.513,4196.41,4207.051,4198.846,4193.333,4201.538,4196.538
4200.385,4208.333,4196.41,4215.128,4210.641,4193.718,4191.538,4191.282,4197.436,4212.308,4205.641,4202.821,4208.59,4202.179
4202.821,4204.103,4196.538,4216.154,4204.872,4200.769,4199.103,4187.308,4198.974,4207.821,4204.487,4202.692,4210.128,4203.077
4212.308,4217.179,4205.0,4227.564,4216.41,4207.051,4195.385,4195.0,4220.641,4225.897,4217.692,4209.872,4220.256,4211.538
4209.231,4216.667,4205.385,4225.513,4217.564,4206.795,4193.846,4209.359,4235.385,4239.103,4225.385,4214.872,4224.103,4210.897
4196.41,4203.59,4197.564,4210.513,4208.974,4209.872,4208.59,4209.615,4229.615,4235.256,4220.641,4213.974,4222.436,4204.872
4195.0,4198.846,4192.564,4201.538,4208.718,4212.692,4218.59,4201.538,4222.308,4231.538,4216.154,4211.667,4221.923,4204.872
4202.436,4202.179,4196.026,4204.744,4211.667,4206.667,4209.231,4200.641,4218.205,4228.462,4214.872,4211.923,4219.872,4207.949
4201.282,4201.667,4196.923,4206.923,4208.333,4199.872,4206.154,4201.923,4207.051,4216.282,4208.846,4210.0,4210.128,4203.974
4191.154,4192.692,4187.179,4199.615,4202.949,4201.41,4221.538,4201.41,4195.256,4203.205,4199.487,4201.41,4197.436,4195.385
4193.462,4190.641,4187.564,4199.231,4206.667,4204.487,4222.821,4214.231,4203.718,4210.897,4208.59,4204.872,4207.436,4201.41
4207.179,4198.333,4200.128,4206.538,4211.282,4204.359,4205.0,4219.487,4212.821,4222.051,4223.59,4216.41,4225.0,4215.641
4216.154,4205.641,4206.538,4210.769,4212.051,4201.923,4202.949,4202.436,4203.205,4217.051,4220.641,4216.538,4220.128,4216.795
4218.333,4208.718,4204.359,4212.308,4213.846,4198.462,4208.59,4195.385,4196.538,4206.282,4212.821,4209.231,4205.385,4207.692
4215.128,4207.051,4197.949,4208.974,4208.59,4198.077,4200.641,4201.923,4197.436,4200.256,4211.538,4202.949,4201.154,4202.179
4213.205,4204.744,4192.564,4201.923,4205.513,4201.154,4196.282,4202.436,4194.615,4204.744,4213.718,4197.821,4205.769,4202.821
4213.974,4203.846,4192.821,4198.077,4211.795,4205.513,4207.692,4196.795,4195.513,4210.513,4218.333,4196.026,4208.205,4204.744
4215.256,4206.026,4199.103,4202.564,4211.41,4210.769,4220.385,4197.308,4205.0,4209.231,4226.026,4201.41,4210.256,4206.538
4216.538,4207.308,4203.59,4210.641,4205.256,4215.256,4225.897,4204.615,4207.564,4211.026,4228.205,4208.333,4211.538,4208.077
4211.538,4203.462,4200.897,4209.231,4203.846,4208.974,4217.692,4206.795,4205.385,4210.897,4222.179,4206.795,4206.923,4205.256
4206.538,4204.359,4199.359,4207.308,4207.308,4201.154,4210.513,4204.615,4208.205,4203.462,4219.231,4200.897,4201.154,4201.026
4211.538,4213.077,4204.359,4216.154,4211.026,4203.462,4221.538,4203.333,4205.897,4202.308,4221.154,4200.513,4200.897,4201.154
4220.0,4217.692,4209.872,4221.026,4213.205,4204.744,4224.359,4211.41,4201.154,4209.103,4223.846,4207.308,4207.692,4204.103
4222.308,4216.282,4213.974,4218.59,4210.256,4207.051,4213.59,4217.179,4200.641,4207.821,4226.282,4213.205,4209.872,4208.205
4219.872,4212.564,4215.256,4218.077,4204.231,4210.513,4213.974,4207.692,4196.282,4198.59,4224.615,4210.897,4207.436,4211.923
4216.923,4205.128,4211.154,4212.564,4200.256,4200.0,4211.795,4196.923,4190.641,4190.513,4219.359,4204.359,4204.615,4213.205
4213.205,4200.385,4207.308,4206.538,4198.205,4186.41,4199.359,4194.231,4188.974,4187.949,4216.538,4203.462,4200.641,4212.179
