0,1,2,3,4,5,6,7,8,9,10,11,12,13
4152.821,4186.026,4197.308,4217.308,4188.205,4201.41,4200.0,4199.359,4217.051,4217.179,4237.564,4213.974,4227.051,4214.615
4153.59,4186.538,4196.667,4217.308,4178.077,4194.872,4196.282,4198.077,4213.077,4211.026,4236.282,4212.949,4223.333,4210.513
4164.872,4191.026,4201.795,4220.769,4175.513,4192.692,4204.487,4191.923,4204.359,4208.205,4237.436,4218.333,4231.923,4219.615
4164.615,4188.077,4203.718,4217.179,4183.59,4198.205,4204.231,4195.641,4203.59,4208.205,4225.641,4216.41,4226.795,4218.462
4155.128,4183.718,4199.872,4211.795,4191.41,4202.436,4198.59,4196.667,4199.744,4200.897,4202.308,4202.949,4206.026,4202.692
4154.487,4185.385,4198.462,4210.0,4184.744,4198.462,4208.59,4203.974,4205.769,4202.179,4200.513,4196.41,4203.846,4198.333
4155.0,4186.795,4196.923,4205.0,4170.641,4187.949,4214.487,4221.282,4219.103,4214.359,4210.385,4202.051,4217.308,4204.359
4151.923,4184.872,4192.564,4199.615,4172.179,4184.744,4203.077,4220.0,4211.41,4209.487,4204.744,4202.949,4216.795,4203.718
4154.487,4184.103,4191.538,4199.615,4179.744,4191.667,4201.154,4209.487,4205.256,4199.744,4201.282,4200.769,4210.769,4202.179
4158.718,4184.359,4191.282,4200.385,4172.821,4191.795,4206.923,4209.487,4215.0,4206.026,4206.667,4202.821,4215.385,4203.59
4163.718,4184.872,4192.179,4203.846,4167.436,4182.564,4201.41,4201.795,4208.077,4207.692,4200.641,4205.513,4217.436,4204.359
4173.462,4187.051,4199.231,4207.692,4170.0,4183.077,4196.026,4200.0,4195.256,4201.282,4195.0,4206.923,4211.026,4212.436
4177.692,4189.231,4206.538,4204.103,4167.179,4187.692,4203.333,4210.513,4204.359,4203.974,4202.308,4207.949,4211.154,4217.949
4166.026,4185.897,4199.359,4197.949,4168.205,4186.026,4201.154,4195.641,4206.923,4201.154,4201.154,4200.385,4210.513,4206.282
4154.359,4179.744,4186.154,4198.205,4176.923,4185.897,4187.436,4180.513,4195.0,4188.462,4188.462,4189.872,4202.436,4196.538
4156.538,4183.974,4187.692,4201.667,4175.256,4185.0,4187.564,4182.821,4192.308,4186.923,4187.949,4191.795,4201.154,4203.333
4158.077,4183.462,4192.179,4194.744,4162.821,4179.103,4195.128,4191.667,4196.795,4190.641,4191.538,4196.923,4203.846,4204.231
4155.128,4174.487,4190.385,4186.282,4159.744,4185.385,4196.41,4214.231,4206.538,4194.872,4190.256,4196.667,4200.513,4198.718
4159.872,4178.718,4193.077,4192.436,4167.179,4195.769,4193.462,4202.051,4203.462,4200.513,4193.846,4202.436,4203.718,4207.821
4173.718,4189.103,4202.179,4201.282,4174.359,4185.897,4189.487,4162.179,4186.538,4196.41,4202.308,4213.462,4214.744,4218.077
4184.359,4193.462,4208.333,4201.026,4179.615,4179.872,4191.026,4180.128,4193.846,4198.846,4208.974,4221.41,4220.769,4219.487
4180.128,4192.692,4206.282,4198.462,4179.615,4188.462,4193.205,4210.256,4212.436,4210.0,4207.821,4216.795,4217.179,4217.949
4172.692,4189.231,4200.385,4197.949,4181.026,4186.282,4191.923,4194.231,4207.564,4206.026,4203.077,4208.846,4212.692,4213.462
4174.872,4185.513,4198.718,4196.154,4188.718,4188.974,4194.615,4186.41,4195.897,4193.462,4202.949,4208.974,4213.333,4210.385
4175.641,4187.051,4199.103,4196.667,4189.872,4202.051,4197.436,4192.821,4195.0,4189.744,4196.026,4208.333,4204.103,4207.051
4178.333,4193.846,4200.256,4205.385,4186.795,4194.231,4196.538,4187.436,4196.154,4196.923,4191.667,4208.59,4200.513,4213.077
4189.872,4199.615,4206.154,4210.641,4187.821,4181.282,4197.436,4191.795,4199.872,4206.41,4203.205,4216.923,4217.949,4224.231
4191.923,4204.103,4208.205,4205.769,4186.282,4190.641,4198.974,4206.41,4205.897,4206.795,4210.385,4220.769,4226.538,4221.282
4179.744,4200.769,4200.256,4198.333,4182.179,4190.641,4190.897,4197.564,4202.949,4197.308,4195.513,4213.205,4213.59,4210.256
4177.821,4195.128,4194.872,4194.615,4184.103,4183.974,4185.385,4181.154,4196.667,4191.795,4185.0,4210.385,4207.051,4210.128
4189.359,4201.154,4200.513,4197.564,4188.846,4196.026,4193.718,4186.667,4198.974,4204.359,4193.077,4220.513,4218.333,4216.923
4197.436,4213.077,4211.026,4203.718,4186.282,4190.128,4197.436,4204.615,4211.795,4221.667,4199.872,4225.641,4222.821,4217.564
4199.487,4212.436,4214.615,4206.538,4181.795,4172.949,4190.769,4207.821,4216.795,4221.795,4201.923,4224.744,4221.795,4218.077
4193.205,4202.308,4208.59,4202.436,4184.872,4188.333,4190.128,4193.974,4205.0,4206.026,4202.692,4224.231,4222.949,4217.564
4183.718,4199.359,4198.333,4195.128,4192.821,4200.128,4201.538,4197.564,4197.949,4201.026,4196.026,4219.615,4217.821,4209.615
4177.564,4194.359,4190.897,4189.103,4193.718,4191.41,4207.308,4213.077,4204.487,4206.282,4185.128,4207.308,4203.59,4202.308
4171.282,4184.872,4185.769,4184.615,4184.359,4192.949,4199.744,4197.692,4204.615,4197.051,4176.026,4198.718,4193.846,4196.282
4165.256,4183.462,4179.872,4178.59,4176.026,4188.462,4185.641,4171.795,4192.308,4183.077,4171.41,4195.385,4196.795,4189.487
4163.205,4188.205,4176.282,4175.0,4174.103,4175.385,4177.692,4201.154,4198.205,4188.59,4172.564,4194.872,4200.128,4184.359
4167.821,4195.513,4181.538,4183.462,4184.744,4185.385,4184.359,4218.846,4213.205,4202.564,4180.256,4199.615,4202.179,4188.974
4169.231,4200.0,4188.59,4187.949,4194.744,4190.641,4190.256,4172.179,4204.744,4201.795,4178.077,4196.795,4204.615,4191.923
4158.333,4187.051,4179.872,4179.615,4185.0,4169.487,4183.974,4173.974,4193.462,4188.974,4165.0,4186.923,4197.179,4181.41
4153.59,4179.615,4173.205,4177.821,4176.923,4166.026,4175.641,4213.462,4201.41,4187.821,4164.744,4192.692,4186.41,4178.59
4170.769,4197.436,4181.154,4186.154,4186.923,4183.462,4179.615,4195.0,4205.897,4197.564,4180.0,4205.897,4194.231,4193.974
4181.923,4204.103,4187.179,4189.487,4188.846,4184.744,4186.282,4166.795,4194.615,4196.41,4181.154,4202.692,4209.615,4201.795
4171.41,4193.077,4187.436,4184.615,4176.923,4175.641,4182.564,4184.744,4191.923,4187.821,4167.308,4192.949,4208.846,4190.897
4162.949,4190.641,4181.538,4174.103,4181.538,4177.179,4174.615,4202.564,4196.41,4187.821,4159.872,4188.333,4194.487,4181.41
4165.641,4191.282,4172.051,4166.923,4195.128,4185.897,4173.205,4193.846,4192.564,4186.667,4158.205,4186.538,4185.256,4181.795
4171.538,4189.744,4174.872,4172.692,4192.051,4188.718,4182.692,4191.154,4193.205,4182.949,4160.0,4191.538,4193.462,4186.154
4178.718,4197.949,4186.667,4182.821,4191.41,4185.897,4192.051,4202.692,4203.846,4191.154,4175.769,4201.538,4205.897,4194.487
