0,1,2,3,4,5,6,7,8,9,10,11,12,13
4236.923,3938.077,4222.436,4208.846,4240.0,4204.872,4220.641,4218.205,4223.077,4246.538,4187.692,4236.795,4190.897,4230.641
4228.846,3937.564,4221.923,4206.026,4238.205,4211.282,4220.385,4217.692,4216.154,4245.128,4185.513,4238.59,4183.974,4230.128
4232.308,3941.667,4223.077,4206.538,4236.026,4221.667,4213.974,4209.744,4217.436,4237.821,4193.077,4239.615,4188.846,4227.179
4232.66,3942.228,4224.167,4206.891,4237.804,4221.41,4214.647,4210.978,4217.933,4237.853,4190.385,4239.006,4188.942,4226.362
4233.013,3942.788,4225.256,4207.244,4239.583,4221.154,4215.321,4212.212,4218.429,4237.885,4187.692,4238.397,4189.038,4225.545
4233.365,3943.349,4226.346,4207.596,4241.362,4220.897,4215.994,4213.446,4218.926,4237.917,4185.0,4237.788,4189.135,4224.728
4233.718,3943.91,4227.436,4207.949,4243.141,4220.641,4216.667,4214.679,4219.423,4237.949,4182.308,4237.179,4189.231,4223.91
4234.071,3944.471,4228.526,4208.301,4244.92,4220.385,4217.34,4215.913,4219.92,4237.981,4179.615,4236.571,4189.327,4223.093
4234.423,3945.032,4229.615,4208.654,4246.699,4220.128,4218.013,4217.147,4220.417,4238.013,4176.923,4235.962,4189.423,4222.276
4234.776,3945.593,4230.705,4209.006,4248.478,4219.872,4218.686,4218.381,4220.913,4238.045,4174.231,4235.353,4189.519,4221.458
4235.128,3946.154,4231.795,4209.359,4250.256,4219.615,4219.359,4219.615,4221.41,4238.077,4171.538,4234.744,4189.615,4220.641
4238.333,3951.795,4234.103,4215.897,4248.846,4215.513,4204.487,4216.154,4223.077,4241.154,4172.821,4232.821,4190.513,4224.615
4234.359,3947.308,4224.872,4202.436,4236.667,4212.179,4209.872,4204.872,4210.0,4228.333,4165.128,4227.949,4185.641,4221.667
4233.59,3941.282,4225.0,4196.923,4228.59,4213.59,4212.692,4206.667,4208.077,4231.282,4176.538,4240.0,4188.718,4227.179
4236.667,3944.103,4230.256,4208.846,4231.41,4214.231,4208.846,4219.487,4219.103,4237.692,4192.179,4249.744,4190.256,4233.462
4229.744,3942.436,4225.641,4206.026,4232.436,4207.949,4218.205,4212.564,4210.513,4218.333,4181.795,4236.923,4178.846,4223.718
4215.897,3929.487,4212.179,4188.974,4225.513,4198.718,4219.744,4203.077,4198.59,4192.692,4165.256,4216.795,4162.692,4208.59
4217.821,3935.641,4210.513,4195.769,4230.385,4203.205,4211.795,4213.462,4209.487,4194.359,4173.462,4215.0,4166.538,4212.436
4232.436,3956.154,4222.821,4211.282,4245.513,4222.821,4232.692,4221.282,4217.179,4209.487,4191.667,4228.974,4179.231,4218.718
4233.59,3956.41,4230.769,4208.333,4252.564,4235.769,4259.103,4224.872,4214.487,4219.744,4195.769,4235.897,4182.564,4216.795
4232.821,3961.667,4234.487,4208.974,4256.667,4227.564,4237.308,4235.769,4226.923,4231.795,4201.923,4237.051,4191.795,4225.128
4240.385,3986.41,4239.615,4225.769,4262.564,4213.333,4206.154,4232.436,4233.077,4237.179,4214.615,4238.846,4201.667,4229.487
4241.538,3995.513,4243.974,4232.179,4262.436,4218.077,4221.795,4214.487,4218.077,4231.795,4216.667,4238.462,4198.462,4220.769
4245.641,3997.564,4250.128,4232.564,4265.128,4236.923,4239.744,4213.59,4219.744,4235.513,4217.179,4244.231,4200.128,4225.256
4250.641,4003.974,4253.333,4238.333,4268.974,4240.256,4232.564,4229.231,4231.923,4238.077,4222.564,4253.462,4200.769,4233.077
4234.872,3987.949,4240.769,4227.821,4254.744,4226.41,4235.513,4232.949,4223.205,4224.744,4214.231,4247.821,4185.128,4217.436
4226.795,3972.692,4230.0,4217.692,4243.846,4223.333,4246.41,4226.923,4216.154,4217.949,4209.615,4243.462,4182.179,4214.103
4241.026,3989.103,4240.256,4225.897,4257.692,4234.487,4246.154,4234.615,4228.846,4229.231,4226.41,4254.872,4198.077,4233.462
4239.231,3993.974,4246.795,4226.41,4264.744,4234.231,4245.769,4251.026,4236.41,4240.513,4233.846,4256.923,4197.308,4228.846
4231.667,3983.718,4242.949,4219.744,4263.077,4228.974,4248.846,4256.41,4239.231,4245.128,4230.128,4254.615,4193.333,4218.59
4254.231,3998.462,4253.718,4230.0,4271.923,4240.256,4245.128,4253.59,4248.974,4257.308,4244.359,4272.308,4211.026,4239.487
4272.564,4012.949,4266.538,4240.385,4274.744,4247.308,4250.256,4251.026,4252.821,4273.462,4256.154,4285.0,4228.974,4257.692
4264.231,4005.0,4264.231,4235.256,4263.462,4235.897,4254.103,4253.333,4247.564,4277.436,4249.744,4279.487,4232.949,4253.974
4259.487,3999.103,4262.564,4231.667,4261.41,4232.179,4240.897,4247.949,4241.026,4270.0,4251.154,4278.205,4232.179,4250.641
4260.0,3997.692,4263.974,4229.872,4266.795,4236.538,4240.513,4224.103,4230.256,4254.615,4254.872,4277.949,4225.128,4247.051
4252.436,3992.564,4254.359,4224.231,4260.513,4230.128,4246.41,4204.744,4216.538,4240.256,4241.923,4263.974,4212.692,4238.718
4243.59,3984.487,4242.436,4220.769,4248.077,4225.897,4231.538,4212.821,4215.769,4233.462,4228.846,4253.333,4204.744,4230.0
4229.744,3974.872,4229.872,4211.154,4241.282,4230.641,4224.231,4227.436,4222.051,4227.564,4219.359,4246.667,4195.385,4218.205
4216.026,3970.513,4215.897,4201.026,4241.795,4232.051,4249.231,4229.487,4220.128,4221.795,4206.41,4234.744,4183.718,4212.564
4223.205,3980.897,4221.41,4207.051,4244.359,4231.41,4258.205,4234.872,4228.974,4229.872,4205.0,4237.821,4187.308,4224.231
4242.564,3993.59,4237.821,4219.359,4246.154,4226.923,4239.872,4249.744,4247.179,4247.051,4216.282,4258.333,4203.718,4235.128
4251.41,4000.0,4239.231,4220.128,4248.462,4223.462,4240.641,4258.333,4247.436,4252.436,4223.59,4267.308,4213.205,4234.231
4253.462,4009.359,4238.333,4221.41,4254.615,4229.487,4245.897,4249.487,4236.282,4251.795,4222.179,4262.821,4214.359,4237.692
4261.667,4017.949,4250.256,4233.974,4266.154,4238.205,4239.615,4241.282,4238.974,4254.359,4222.949,4263.718,4217.692,4245.0
4271.795,4018.974,4255.897,4239.744,4266.923,4233.846,4232.179,4244.615,4238.59,4256.667,4228.077,4269.231,4221.667,4248.333
4266.538,4007.821,4248.077,4226.667,4253.333,4220.0,4225.897,4231.154,4221.923,4247.179,4220.385,4264.615,4215.897,4243.205
4252.821,3991.026,4245.769,4213.846,4248.333,4221.154,4232.436,4208.205,4211.282,4233.333,4203.59,4252.564,4203.846,4234.744
4249.615,3986.026,4245.256,4216.282,4253.59,4230.641,4240.0,4210.897,4214.487,4236.538,4200.897,4248.205,4199.744,4232.564
4243.846,3987.821,4232.436,4217.051,4249.872,4230.513,4230.897,4217.692,4214.359,4236.795,4206.795,4245.769,4195.897,4227.308
4228.718,3984.615,4216.282,4209.359,4244.103,4229.744,4223.718,4203.205,4207.051,4217.949,4200.128,4234.359,4188.846,4215.0
4224.359,3982.564,4213.077,4209.487,4248.333,4230.128,4233.718,4206.154,4207.564,4207.308,4192.179,4227.179,4186.154,4212.179
4230.256,3988.718,4220.128,4215.0,4255.256,4225.385,4232.949,4228.59,4217.051,4216.154,4195.128,4233.333,4188.333,4218.718
4231.282,3993.205,4223.718,4212.949,4251.154,4226.538,4236.923,4232.949,4222.436,4221.538,4195.128,4239.231,4191.154,4217.051
4237.436,3996.923,4229.744,4214.231,4246.282,4234.103,4260.256,4238.718,4227.949,4226.795,4202.051,4244.872,4196.923,4221.026
4259.487,4011.667,4245.897,4230.0,4260.513,4231.282,4257.436,4253.205,4240.513,4246.41,4222.051,4262.308,4214.872,4241.667
4275.641,4032.179,4258.718,4244.615,4275.513,4229.487,4228.718,4250.769,4249.359,4266.026,4237.436,4275.513,4232.949,4254.615
4272.949,4034.103,4257.821,4242.692,4269.359,4233.59,4220.256,4249.615,4246.795,4267.949,4236.154,4273.205,4232.949,4254.359
4263.333,4014.615,4248.846,4233.59,4260.128,4228.846,4236.41,4246.923,4234.872,4251.538,4222.821,4262.949,4217.051,4248.974
4255.128,3998.846,4243.974,4227.051,4254.872,4224.615,4245.769,4218.846,4220.128,4228.462,4207.692,4253.59,4203.205,4239.359
4249.359,3998.718,4245.385,4219.872,4252.692,4228.59,4236.41,4202.308,4212.308,4214.487,4198.462,4247.949,4200.256,4232.436
4248.59,4003.718,4242.436,4215.0,4258.333,4232.692,4226.154,4216.41,4216.026,4221.538,4199.487,4247.692,4204.103,4230.897
4245.256,4004.615,4232.692,4214.615,4258.462,4230.385,4233.718,4221.538,4217.051,4228.974,4201.154,4249.359,4207.051,4224.487
4238.462,4001.795,4227.692,4213.462,4252.308,4226.667,4246.41,4219.744,4214.103,4225.385,4201.154,4248.59,4200.256,4221.154
4243.462,4006.026,4234.487,4217.179,4259.103,4229.231,4244.231,4227.179,4222.949,4230.385,4205.256,4248.846,4200.256,4229.744
4250.256,4013.718,4236.923,4220.128,4264.359,4239.231,4252.051,4235.385,4235.128,4242.308,4204.872,4248.333,4208.077,4231.41
4243.205,4015.0,4231.026,4215.641,4260.256,4242.949,4267.564,4250.0,4243.462,4253.974,4205.769,4249.872,4213.718,4228.333
4247.436,4021.923,4236.154,4223.974,4266.538,4234.487,4252.821,4264.487,4253.718,4273.462,4226.795,4264.615,4227.051,4244.615
4265.128,4033.846,4247.564,4237.051,4269.872,4228.974,4231.923,4260.641,4255.385,4281.538,4239.487,4274.615,4239.744,4259.744
4263.718,4030.385,4248.333,4233.205,4262.051,4226.667,4234.103,4245.897,4241.795,4265.128,4210.0,4262.821,4232.821,4251.795
4256.538,4027.051,4248.462,4230.0,4263.718,4222.051,4230.385,4233.333,4233.59,4256.026,4183.205,4256.667,4222.564,4248.333
4260.0,4029.487,4252.436,4231.795,4264.744,4215.256,4215.0,4221.538,4230.513,4247.564,4185.513,4261.154,4219.359,4253.205
4255.769,4018.205,4242.436,4220.385,4250.0,4205.385,4213.59,4202.949,4216.41,4222.179,4174.744,4250.256,4209.744,4243.718
4242.179,4004.872,4229.487,4207.436,4238.59,4208.077,4218.205,4199.359,4205.128,4207.564,4151.41,4238.205,4195.641,4230.256
4234.872,4001.154,4225.513,4207.051,4242.436,4221.026,4215.769,4224.103,4211.667,4209.359,4146.282,4238.333,4185.897,4223.846
4230.513,3997.692,4220.897,4204.103,4245.0,4223.59,4215.641,4240.513,4227.308,4215.769,4151.282,4236.923,4181.282,4217.308
4228.59,3998.077,4218.718,4200.769,4244.487,4221.667,4223.974,4229.744,4233.846,4231.667,4155.256,4234.744,4187.821,4215.897
4232.308,4001.154,4219.231,4201.667,4241.667,4229.231,4234.103,4226.923,4235.0,4245.641,4161.282,4241.41,4197.308,4224.103
