0,1,2,3,4,5,6,7,8,9,10,11,12,13
4152.051,4041.667,4221.41,4216.026,4201.923,4226.538,4236.538,4211.154,4220.897,4084.744,4229.744,4181.923,4122.821,4218.462
4153.59,4046.667,4220.897,4216.026,4198.333,4230.128,4234.615,4214.103,4227.436,4091.026,4233.077,4187.179,4131.026,4220.641
4161.923,4056.923,4222.179,4218.974,4201.538,4227.692,4231.282,4214.231,4227.436,4096.538,4235.385,4187.308,4137.179,4222.949
4161.667,4061.41,4222.436,4221.41,4211.026,4222.564,4230.513,4214.231,4223.974,4096.41,4232.821,4184.872,4132.692,4222.949
4153.077,4060.897,4221.154,4221.026,4204.231,4225.769,4232.051,4215.769,4225.385,4093.333,4229.231,4188.077,4134.103,4219.103
4153.333,4060.128,4221.923,4221.154,4198.333,4233.077,4233.59,4217.564,4230.256,4098.333,4228.077,4190.0,4134.744,4210.897
4151.795,4059.487,4220.128,4217.308,4204.487,4231.667,4233.59,4218.718,4229.744,4103.077,4223.59,4183.974,4126.795,4206.154
4139.615,4055.769,4212.564,4210.769,4201.923,4226.795,4231.795,4216.282,4222.949,4094.872,4212.179,4175.897,4123.333,4207.564
4133.462,4053.462,4209.231,4208.718,4193.333,4229.615,4231.282,4213.077,4221.538,4088.205,4204.872,4171.41,4125.128,4204.103
4139.744,4061.282,4212.436,4213.077,4198.205,4233.974,4232.692,4217.564,4228.077,4095.128,4210.256,4172.564,4122.821,4201.923
4142.949,4073.333,4214.487,4217.436,4204.487,4231.41,4236.026,4221.538,4230.513,4098.718,4218.077,4180.897,4123.462,4209.231
4138.462,4070.769,4215.128,4214.872,4202.949,4223.59,4230.897,4209.359,4224.744,4092.821,4216.026,4183.718,4128.846,4212.564
4140.385,4064.744,4215.128,4214.615,4208.077,4224.231,4221.41,4203.718,4222.436,4092.949,4215.513,4182.051,4127.179,4211.026
4143.462,4070.641,4213.974,4216.923,4201.41,4228.974,4222.821,4210.385,4226.795,4093.59,4215.128,4182.308,4122.821,4209.487
4141.667,4076.026,4214.487,4213.846,4185.513,4228.462,4230.385,4208.718,4225.641,4089.615,4206.282,4183.974,4120.256,4207.949
4145.128,4075.385,4216.795,4213.462,4194.615,4229.359,4230.769,4203.077,4220.513,4089.744,4206.41,4185.128,4120.641,4210.256
4152.821,4078.333,4221.667,4217.564,4206.282,4229.615,4228.974,4206.282,4223.974,4096.667,4216.154,4189.103,4126.41,4213.974
4151.667,4080.385,4226.538,4216.026,4190.641,4227.564,4231.282,4210.641,4231.538,4099.359,4215.256,4193.718,4126.923,4211.41
4147.564,4083.077,4226.923,4214.487,4185.128,4233.974,4232.051,4212.308,4230.641,4094.359,4211.923,4191.538,4121.026,4207.564
4155.385,4100.897,4229.487,4220.897,4208.462,4238.59,4232.949,4216.795,4226.538,4097.821,4219.615,4191.41,4129.359,4212.821
4158.462,4105.641,4231.923,4223.462,4207.821,4232.179,4231.282,4215.897,4226.154,4101.538,4219.487,4194.231,4139.103,4215.641
4151.41,4092.051,4226.538,4220.513,4186.667,4228.333,4223.718,4210.897,4225.513,4090.769,4210.385,4192.821,4130.385,4210.385
4152.949,4099.103,4224.872,4222.692,4192.821,4231.795,4222.949,4212.051,4225.128,4091.154,4212.692,4192.179,4128.718,4208.974
4153.718,4113.846,4228.718,4225.385,4202.051,4232.308,4228.333,4216.538,4227.564,4106.538,4215.128,4194.359,4138.59,4211.795
4148.205,4113.077,4224.103,4222.821,4196.667,4230.0,4229.487,4215.641,4226.795,4105.0,4206.154,4191.154,4137.051,4209.615
4144.231,4108.974,4213.846,4220.641,4201.41,4231.795,4229.872,4211.282,4222.308,4090.128,4199.359,4181.154,4127.692,4202.692
4142.436,4102.949,4213.718,4219.359,4203.462,4233.974,4233.718,4215.513,4223.462,4090.128,4205.0,4181.026,4124.744,4200.769
4145.385,4097.692,4220.513,4217.308,4188.59,4231.41,4233.846,4226.538,4227.051,4099.872,4215.769,4190.385,4129.744,4208.333
4148.59,4107.821,4220.0,4215.128,4184.615,4229.744,4231.667,4228.846,4225.128,4099.359,4215.513,4191.41,4132.308,4213.718
4139.359,4115.256,4209.359,4211.923,4191.795,4226.154,4227.821,4216.795,4221.154,4087.949,4204.615,4179.103,4120.641,4205.385
4131.795,4106.282,4203.974,4213.333,4185.641,4223.333,4224.103,4208.718,4221.282,4081.923,4202.564,4172.821,4113.333,4201.282
4138.974,4103.077,4214.359,4216.154,4178.974,4228.205,4228.077,4212.564,4222.308,4090.385,4212.308,4183.333,4130.0,4212.179
4145.0,4108.205,4220.128,4212.051,4184.231,4232.821,4235.385,4218.974,4226.667,4097.692,4217.821,4192.564,4141.026,4217.051
4143.333,4114.872,4216.538,4211.41,4186.795,4228.974,4233.846,4223.077,4233.718,4093.462,4213.333,4192.821,4128.974,4210.0
4143.205,4118.846,4215.641,4216.282,4189.744,4223.59,4223.205,4221.41,4230.128,4088.718,4204.487,4187.949,4118.974,4204.359
4146.026,4116.026,4215.641,4213.974,4196.795,4223.846,4221.154,4218.462,4227.051,4091.667,4201.538,4185.385,4126.41,4207.692
4153.846,4117.308,4217.308,4212.051,4194.872,4226.41,4229.103,4222.821,4231.923,4094.231,4205.385,4187.564,4132.821,4211.026
4158.077,4125.641,4219.103,4216.538,4190.128,4226.795,4230.641,4222.692,4229.872,4091.154,4203.718,4187.949,4124.103,4206.667
4156.538,4130.641,4217.179,4219.615,4198.205,4229.615,4225.769,4215.256,4228.077,4090.641,4199.744,4187.436,4118.462,4204.231
4157.436,4124.231,4216.538,4214.744,4200.385,4232.051,4230.385,4216.923,4233.205,4096.667,4204.487,4190.0,4125.897,4210.256
4158.077,4119.615,4219.231,4211.41,4183.59,4230.641,4235.769,4218.974,4231.026,4097.564,4206.667,4191.282,4128.718,4214.359
4155.385,4126.923,4217.692,4217.308,4181.923,4231.923,4230.385,4215.0,4225.513,4092.564,4201.154,4187.692,4121.538,4211.41
4150.0,4133.077,4210.897,4217.436,4195.513,4231.923,4231.538,4219.615,4227.949,4092.436,4195.513,4181.795,4121.667,4206.026
4141.795,4133.333,4206.667,4210.897,4192.949,4226.41,4234.359,4220.128,4225.897,4085.769,4189.872,4175.0,4121.667,4198.846
4138.333,4136.154,4203.59,4206.667,4183.077,4225.769,4224.487,4206.923,4217.821,4070.128,4180.0,4167.692,4106.41,4191.538
4138.333,4136.795,4200.0,4205.0,4184.103,4228.462,4215.513,4198.718,4216.154,4063.59,4173.077,4163.59,4094.872,4188.333
4136.41,4134.103,4198.974,4205.0,4186.538,4225.0,4219.744,4198.846,4214.487,4065.385,4176.795,4162.308,4101.667,4188.59
4138.59,4134.615,4198.974,4206.026,4184.103,4223.333,4221.41,4199.231,4210.128,4066.923,4185.769,4165.128,4109.359,4190.513
4147.179,4141.923,4199.487,4207.179,4189.615,4230.256,4215.641,4199.487,4211.795,4066.282,4182.564,4169.872,4105.897,4189.359
4148.077,4148.077,4201.538,4209.359,4200.897,4232.564,4220.128,4198.59,4214.231,4063.462,4172.821,4172.308,4104.231,4188.205
